date,CRO_adj_close,CRO_cashflow,CRO_cml_units,CRO_cml_cost,CRO_gain_loss,CRO_avg_price,CRO_mktvalue,ADA_adj_close,ADA_cashflow,ADA_cml_units,ADA_cml_cost,ADA_gain_loss,ADA_avg_price,ADA_mktvalue,BTC_adj_close,BTC_cashflow,BTC_cml_units,BTC_cml_cost,BTC_gain_loss,BTC_avg_price,BTC_mktvalue,ONE_adj_close,ONE_cashflow,ONE_cml_units,ONE_cml_cost,ONE_gain_loss,ONE_avg_price,ONE_mktvalue,VET_adj_close,VET_cashflow,VET_cml_units,VET_cml_cost,VET_gain_loss,VET_avg_price,VET_mktvalue,USDC_adj_close,USDC_cashflow,USDC_cml_units,USDC_cml_cost,USDC_gain_loss,USDC_avg_price,USDC_mktvalue,DOGE_adj_close,DOGE_cashflow,DOGE_cml_units,DOGE_cml_cost,DOGE_gain_loss,DOGE_avg_price,DOGE_mktvalue,AUDIO_adj_close,AUDIO_cashflow,AUDIO_cml_units,AUDIO_cml_cost,AUDIO_gain_loss,AUDIO_avg_price,AUDIO_mktvalue
2022-08-02 00:00:00,0.05355866661941291,-38306.0,0.0,0.0,0.0,,0.0,0.05355866661941291,-32553.94,0.0,0.0,0.0,,0.0,0.05355866661941291,-0.27,0.0023,0.27,0.0,117.391,0.0,0.05355866661941291,-107141.05,1000.0,19180.0,0.0,19.18,53.559,0.05355866661941291,-785733.01,4100.0,121678.0,0.0,29.678,219.591,0.05355866661941291,1969.91,-44.383706,-1969.91,0.0,44.384,-2.377,0.05355866661941291,-22143.95,0.0,0.0,0.0,,0.0,0.05355866661941291,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-08-03 00:00:00,0.05288505925027241,-38306.0,0.0,0.0,0.0,,0.0,0.05288505925027241,-32553.94,0.0,0.0,0.0,,0.0,0.05288505925027241,-0.27,0.0023,0.27,0.0,117.391,0.0,0.05288505925027241,-107141.05,1000.0,19180.0,0.0,19.18,52.885,0.05288505925027241,-785733.01,4100.0,121678.0,0.0,29.678,216.829,0.05288505925027241,1969.91,-44.383706,-1969.91,0.0,44.384,-2.347,0.05288505925027241,-22143.95,0.0,0.0,0.0,,0.0,0.05288505925027241,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-08-04 00:00:00,0.05300363376449146,-38306.0,0.0,0.0,0.0,,0.0,0.05300363376449146,-32553.94,0.0,0.0,0.0,,0.0,0.05300363376449146,-0.27,0.0023,0.27,0.0,117.391,0.0,0.05300363376449146,-107141.05,1000.0,19180.0,0.0,19.18,53.004,0.05300363376449146,-785733.01,4100.0,121678.0,0.0,29.678,217.315,0.05300363376449146,1969.91,-44.383706,-1969.91,0.0,44.384,-2.352,0.05300363376449146,-22143.95,0.0,0.0,0.0,,0.0,0.05300363376449146,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-08-05 00:00:00,0.05713468290957475,-38306.0,0.0,0.0,0.0,,0.0,0.05713468290957475,-32553.94,0.0,0.0,0.0,,0.0,0.05713468290957475,-0.27,0.0023,0.27,0.0,117.391,0.0,0.05713468290957475,-107141.05,1000.0,19180.0,0.0,19.18,57.135,0.05713468290957475,-785733.01,4100.0,121678.0,0.0,29.678,234.252,0.05713468290957475,1969.91,-44.383706,-1969.91,0.0,44.384,-2.536,0.05713468290957475,-22143.95,0.0,0.0,0.0,,0.0,0.05713468290957475,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-08-06 00:00:00,0.05537048663948955,-38306.0,0.0,0.0,0.0,,0.0,0.05537048663948955,-32553.94,0.0,0.0,0.0,,0.0,0.05537048663948955,-0.27,0.0023,0.27,0.0,117.391,0.0,0.05537048663948955,-107141.05,1000.0,19180.0,0.0,19.18,55.37,0.05537048663948955,-785733.01,4100.0,121678.0,0.0,29.678,227.019,0.05537048663948955,1969.91,-44.383706,-1969.91,0.0,44.384,-2.458,0.05537048663948955,-22143.95,0.0,0.0,0.0,,0.0,0.05537048663948955,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-08-06 04:27:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-817913.01,2850.0,86440.5,0.0,30.33,,,,,,,,,,,,,,,,,,,,,,
2022-08-07 00:00:00,0.051487130061652356,-38306.0,0.0,0.0,0.0,,0.0,0.051487130061652356,-32553.94,0.0,0.0,0.0,,0.0,0.051487130061652356,-0.27,0.0023,0.27,0.0,117.391,0.0,0.051487130061652356,-107141.05,1000.0,19180.0,0.0,19.18,51.487,0.051487130061652356,-817913.01,2850.0,86440.5,0.0,30.33,146.738,0.051487130061652356,1969.91,-44.383706,-1969.91,0.0,44.384,-2.285,0.051487130061652356,-22143.95,0.0,0.0,0.0,,0.0,0.051487130061652356,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-08-08 00:00:00,0.05383007870753617,-38306.0,0.0,0.0,0.0,,0.0,0.05383007870753617,-32553.94,0.0,0.0,0.0,,0.0,0.05383007870753617,-0.27,0.0023,0.27,0.0,117.391,0.0,0.05383007870753617,-107141.05,1000.0,19180.0,0.0,19.18,53.83,0.05383007870753617,-817913.01,2850.0,86440.5,0.0,30.33,153.416,0.05383007870753617,1969.91,-44.383706,-1969.91,0.0,44.384,-2.389,0.05383007870753617,-22143.95,0.0,0.0,0.0,,0.0,0.05383007870753617,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-08-09 00:00:00,0.05163978950002653,-38306.0,0.0,0.0,0.0,,0.0,0.05163978950002653,-32553.94,0.0,0.0,0.0,,0.0,0.05163978950002653,-0.27,0.0023,0.27,0.0,117.391,0.0,0.05163978950002653,-107141.05,1000.0,19180.0,0.0,19.18,51.64,0.05163978950002653,-817913.01,2850.0,86440.5,0.0,30.33,147.173,0.05163978950002653,1969.91,-44.383706,-1969.91,0.0,44.384,-2.292,0.05163978950002653,-22143.95,0.0,0.0,0.0,,0.0,0.05163978950002653,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-08-10 00:00:00,0.05498691642398599,-38306.0,0.0,0.0,0.0,,0.0,0.05498691642398599,-32553.94,0.0,0.0,0.0,,0.0,0.05498691642398599,-0.27,0.0023,0.27,0.0,117.391,0.0,0.05498691642398599,-107141.05,1000.0,19180.0,0.0,19.18,54.987,0.05498691642398599,-817913.01,2850.0,86440.5,0.0,30.33,156.713,0.05498691642398599,1969.91,-44.383706,-1969.91,0.0,44.384,-2.441,0.05498691642398599,-22143.95,0.0,0.0,0.0,,0.0,0.05498691642398599,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-08-11 00:00:00,0.055797896554962895,-38306.0,0.0,0.0,0.0,,0.0,0.055797896554962895,-32553.94,0.0,0.0,0.0,,0.0,0.055797896554962895,-0.27,0.0023,0.27,0.0,117.391,0.0,0.055797896554962895,-107141.05,1000.0,19180.0,0.0,19.18,55.798,0.055797896554962895,-817913.01,2850.0,86440.5,0.0,30.33,159.024,0.055797896554962895,1969.91,-44.383706,-1969.91,0.0,44.384,-2.477,0.055797896554962895,-22143.95,0.0,0.0,0.0,,0.0,0.055797896554962895,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-08-12 00:00:00,0.056173566729504604,-38306.0,0.0,0.0,0.0,,0.0,0.056173566729504604,-32553.94,0.0,0.0,0.0,,0.0,0.056173566729504604,-0.27,0.0023,0.27,0.0,117.391,0.0,0.056173566729504604,-107141.05,1000.0,19180.0,0.0,19.18,56.174,0.056173566729504604,-817913.01,2850.0,86440.5,0.0,30.33,160.095,0.056173566729504604,1969.91,-44.383706,-1969.91,0.0,44.384,-2.493,0.056173566729504604,-22143.95,0.0,0.0,0.0,,0.0,0.056173566729504604,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-08-12 03:30:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-828676.26,1850.0,54260.5,0.0,29.33,,,,,,,,,,,,,,,,,,,,,,
2022-08-13 00:00:00,0.0572449404903041,-38306.0,0.0,0.0,0.0,,0.0,0.0572449404903041,-32553.94,0.0,0.0,0.0,,0.0,0.0572449404903041,-0.27,0.0023,0.27,0.0,117.391,0.0,0.0572449404903041,-107141.05,1000.0,19180.0,0.0,19.18,57.245,0.0572449404903041,-828676.26,1850.0,54260.5,0.0,29.33,105.903,0.0572449404903041,1969.91,-44.383706,-1969.91,0.0,44.384,-2.541,0.0572449404903041,-22143.95,0.0,0.0,0.0,,0.0,0.0572449404903041,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-08-14 00:00:00,0.05754897084895771,-38306.0,0.0,0.0,0.0,,0.0,0.05754897084895771,-32553.94,0.0,0.0,0.0,,0.0,0.05754897084895771,-0.27,0.0023,0.27,0.0,117.391,0.0,0.05754897084895771,-107141.05,1000.0,19180.0,0.0,19.18,57.549,0.05754897084895771,-828676.26,1850.0,54260.5,0.0,29.33,106.466,0.05754897084895771,1969.91,-44.383706,-1969.91,0.0,44.384,-2.554,0.05754897084895771,-22143.95,0.0,0.0,0.0,,0.0,0.05754897084895771,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-08-15 00:00:00,0.055230340949712506,-38306.0,0.0,0.0,0.0,,0.0,0.055230340949712506,-32553.94,0.0,0.0,0.0,,0.0,0.055230340949712506,-0.27,0.0023,0.27,0.0,117.391,0.0,0.055230340949712506,-107141.05,1000.0,19180.0,0.0,19.18,55.23,0.055230340949712506,-828676.26,1850.0,54260.5,0.0,29.33,102.176,0.055230340949712506,1969.91,-44.383706,-1969.91,0.0,44.384,-2.451,0.055230340949712506,-22143.95,0.0,0.0,0.0,,0.0,0.055230340949712506,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-08-16 00:00:00,0.054519284675695154,-38306.0,0.0,0.0,0.0,,0.0,0.054519284675695154,-32553.94,0.0,0.0,0.0,,0.0,0.054519284675695154,-0.27,0.0023,0.27,0.0,117.391,0.0,0.054519284675695154,-107141.05,1000.0,19180.0,0.0,19.18,54.519,0.054519284675695154,-828676.26,1850.0,54260.5,0.0,29.33,100.861,0.054519284675695154,1969.91,-44.383706,-1969.91,0.0,44.384,-2.42,0.054519284675695154,-22143.95,0.0,0.0,0.0,,0.0,0.054519284675695154,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-08-17 00:00:00,0.053087452590979425,-38306.0,0.0,0.0,0.0,,0.0,0.053087452590979425,-32553.94,0.0,0.0,0.0,,0.0,0.053087452590979425,-0.27,0.0023,0.27,0.0,117.391,0.0,0.053087452590979425,-107141.05,1000.0,19180.0,0.0,19.18,53.087,0.053087452590979425,-828676.26,1850.0,54260.5,0.0,29.33,98.212,0.053087452590979425,1969.91,-44.383706,-1969.91,0.0,44.384,-2.356,0.053087452590979425,-22143.95,0.0,0.0,0.0,,0.0,0.053087452590979425,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-08-18 00:00:00,0.054181495632774815,-38306.0,0.0,0.0,0.0,,0.0,0.054181495632774815,-32553.94,0.0,0.0,0.0,,0.0,0.054181495632774815,-0.27,0.0023,0.27,0.0,117.391,0.0,0.054181495632774815,-107141.05,1000.0,19180.0,0.0,19.18,54.181,0.054181495632774815,-828676.26,1850.0,54260.5,0.0,29.33,100.236,0.054181495632774815,1969.91,-44.383706,-1969.91,0.0,44.384,-2.405,0.054181495632774815,-22143.95,0.0,0.0,0.0,,0.0,0.054181495632774815,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-08-19 00:00:00,0.047279249471167434,-38306.0,0.0,0.0,0.0,,0.0,0.047279249471167434,-32553.94,0.0,0.0,0.0,,0.0,0.047279249471167434,-0.27,0.0023,0.27,0.0,117.391,0.0,0.047279249471167434,-107141.05,1000.0,19180.0,0.0,19.18,47.279,0.047279249471167434,-828676.26,1850.0,54260.5,0.0,29.33,87.467,0.047279249471167434,1969.91,-44.383706,-1969.91,0.0,44.384,-2.098,0.047279249471167434,-22143.95,0.0,0.0,0.0,,0.0,0.047279249471167434,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-08-20 00:00:00,0.04727699478795104,-38306.0,0.0,0.0,0.0,,0.0,0.04727699478795104,-32553.94,0.0,0.0,0.0,,0.0,0.04727699478795104,-0.27,0.0023,0.27,0.0,117.391,0.0,0.04727699478795104,-107141.05,1000.0,19180.0,0.0,19.18,47.277,0.04727699478795104,-828676.26,1850.0,54260.5,0.0,29.33,87.462,0.04727699478795104,1969.91,-44.383706,-1969.91,0.0,44.384,-2.098,0.04727699478795104,-22143.95,0.0,0.0,0.0,,0.0,0.04727699478795104,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-08-20 18:46:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-872173.51,1285.0,43497.25,0.0,33.85,,,,,,,,,,,,,,,,,,,,,,
2022-08-21 00:00:00,0.04731551789620624,-38306.0,0.0,0.0,0.0,,0.0,0.04731551789620624,-32553.94,0.0,0.0,0.0,,0.0,0.04731551789620624,-0.27,0.0023,0.27,0.0,117.391,0.0,0.04731551789620624,-107141.05,1000.0,19180.0,0.0,19.18,47.316,0.04731551789620624,-872173.51,1285.0,43497.25,0.0,33.85,60.8,0.04731551789620624,1969.91,-44.383706,-1969.91,0.0,44.384,-2.1,0.04731551789620624,-22143.95,0.0,0.0,0.0,,0.0,0.04731551789620624,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-08-22 00:00:00,0.045815131979819027,-38306.0,0.0,0.0,0.0,,0.0,0.045815131979819027,-32553.94,0.0,0.0,0.0,,0.0,0.045815131979819027,-0.27,0.0023,0.27,0.0,117.391,0.0,0.045815131979819027,-107141.05,1000.0,19180.0,0.0,19.18,45.815,0.045815131979819027,-872173.51,1285.0,43497.25,0.0,33.85,58.872,0.045815131979819027,1969.91,-44.383706,-1969.91,0.0,44.384,-2.033,0.045815131979819027,-22143.95,0.0,0.0,0.0,,0.0,0.045815131979819027,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-08-23 00:00:00,0.045815131979819027,-38306.0,0.0,0.0,0.0,,0.0,0.045815131979819027,-32553.94,0.0,0.0,0.0,,0.0,0.045815131979819027,-0.27,0.0023,0.27,0.0,117.391,0.0,0.045815131979819027,-107141.05,1000.0,19180.0,0.0,19.18,45.815,0.045815131979819027,-872173.51,1285.0,43497.25,0.0,33.85,58.872,0.045815131979819027,1969.91,-44.383706,-1969.91,0.0,44.384,-2.033,0.045815131979819027,-22143.95,0.0,0.0,0.0,,0.0,0.045815131979819027,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-08-24 00:00:00,0.0486216338432824,-38306.0,0.0,0.0,0.0,,0.0,0.0486216338432824,-32553.94,0.0,0.0,0.0,,0.0,0.0486216338432824,-0.27,0.0023,0.27,0.0,117.391,0.0,0.0486216338432824,-107141.05,1000.0,19180.0,0.0,19.18,48.622,0.0486216338432824,-872173.51,1285.0,43497.25,0.0,33.85,62.479,0.0486216338432824,1969.91,-44.383706,-1969.91,0.0,44.384,-2.158,0.0486216338432824,-22143.95,0.0,0.0,0.0,,0.0,0.0486216338432824,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-08-25 00:00:00,0.052997272614293586,-38306.0,0.0,0.0,0.0,,0.0,0.052997272614293586,-32553.94,0.0,0.0,0.0,,0.0,0.052997272614293586,-0.27,0.0023,0.27,0.0,117.391,0.0,0.052997272614293586,-107141.05,1000.0,19180.0,0.0,19.18,52.997,0.052997272614293586,-872173.51,1285.0,43497.25,0.0,33.85,68.101,0.052997272614293586,1969.91,-44.383706,-1969.91,0.0,44.384,-2.352,0.052997272614293586,-22143.95,0.0,0.0,0.0,,0.0,0.052997272614293586,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-08-26 00:00:00,0.04572475298563261,-38306.0,0.0,0.0,0.0,,0.0,0.04572475298563261,-32553.94,0.0,0.0,0.0,,0.0,0.04572475298563261,-0.27,0.0023,0.27,0.0,117.391,0.0,0.04572475298563261,-107141.05,1000.0,19180.0,0.0,19.18,45.725,0.04572475298563261,-872173.51,1285.0,43497.25,0.0,33.85,58.756,0.04572475298563261,1969.91,-44.383706,-1969.91,0.0,44.384,-2.029,0.04572475298563261,-22143.95,0.0,0.0,0.0,,0.0,0.04572475298563261,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-08-27 00:00:00,0.04515007600119738,-38306.0,0.0,0.0,0.0,,0.0,0.04515007600119738,-32553.94,0.0,0.0,0.0,,0.0,0.04515007600119738,-0.27,0.0023,0.27,0.0,117.391,0.0,0.04515007600119738,-107141.05,1000.0,19180.0,0.0,19.18,45.15,0.04515007600119738,-872173.51,1285.0,43497.25,0.0,33.85,58.018,0.04515007600119738,1969.91,-44.383706,-1969.91,0.0,44.384,-2.004,0.04515007600119738,-22143.95,0.0,0.0,0.0,,0.0,0.04515007600119738,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-08-28 00:00:00,0.045135529264931716,-38306.0,0.0,0.0,0.0,,0.0,0.045135529264931716,-32553.94,0.0,0.0,0.0,,0.0,0.045135529264931716,-0.27,0.0023,0.27,0.0,117.391,0.0,0.045135529264931716,-107141.05,1000.0,19180.0,0.0,19.18,45.136,0.045135529264931716,-872173.51,1285.0,43497.25,0.0,33.85,57.999,0.045135529264931716,1969.91,-44.383706,-1969.91,0.0,44.384,-2.003,0.045135529264931716,-22143.95,0.0,0.0,0.0,,0.0,0.045135529264931716,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-08-29 00:00:00,0.04666651813959512,-38306.0,0.0,0.0,0.0,,0.0,0.04666651813959512,-32553.94,0.0,0.0,0.0,,0.0,0.04666651813959512,-0.27,0.0023,0.27,0.0,117.391,0.0,0.04666651813959512,-107141.05,1000.0,19180.0,0.0,19.18,46.667,0.04666651813959512,-872173.51,1285.0,43497.25,0.0,33.85,59.966,0.04666651813959512,1969.91,-44.383706,-1969.91,0.0,44.384,-2.071,0.04666651813959512,-22143.95,0.0,0.0,0.0,,0.0,0.04666651813959512,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-08-30 00:00:00,0.04766799649319392,-38306.0,0.0,0.0,0.0,,0.0,0.04766799649319392,-32553.94,0.0,0.0,0.0,,0.0,0.04766799649319392,-0.27,0.0023,0.27,0.0,117.391,0.0,0.04766799649319392,-107141.05,1000.0,19180.0,0.0,19.18,47.668,0.04766799649319392,-872173.51,1285.0,43497.25,0.0,33.85,61.253,0.04766799649319392,1969.91,-44.383706,-1969.91,0.0,44.384,-2.116,0.04766799649319392,-22143.95,0.0,0.0,0.0,,0.0,0.04766799649319392,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-08-31 00:00:00,0.04602970804312129,-38306.0,0.0,0.0,0.0,,0.0,0.04602970804312129,-32553.94,0.0,0.0,0.0,,0.0,0.04602970804312129,-0.27,0.0023,0.27,0.0,117.391,0.0,0.04602970804312129,-107141.05,1000.0,19180.0,0.0,19.18,46.03,0.04602970804312129,-872173.51,1285.0,43497.25,0.0,33.85,59.148,0.04602970804312129,1969.91,-44.383706,-1969.91,0.0,44.384,-2.043,0.04602970804312129,-22143.95,0.0,0.0,0.0,,0.0,0.04602970804312129,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-09-01 00:00:00,0.04694105969835762,-38306.0,0.0,0.0,0.0,,0.0,0.04694105969835762,-32553.94,0.0,0.0,0.0,,0.0,0.04694105969835762,-0.27,0.0023,0.27,0.0,117.391,0.0,0.04694105969835762,-107141.05,1000.0,19180.0,0.0,19.18,46.941,0.04694105969835762,-872173.51,1285.0,43497.25,0.0,33.85,60.319,0.04694105969835762,1969.91,-44.383706,-1969.91,0.0,44.384,-2.083,0.04694105969835762,-22143.95,0.0,0.0,0.0,,0.0,0.04694105969835762,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-09-02 00:00:00,0.0469532755154035,-38306.0,0.0,0.0,0.0,,0.0,0.0469532755154035,-32553.94,0.0,0.0,0.0,,0.0,0.0469532755154035,-0.27,0.0023,0.27,0.0,117.391,0.0,0.0469532755154035,-107141.05,1000.0,19180.0,0.0,19.18,46.953,0.0469532755154035,-872173.51,1285.0,43497.25,0.0,33.85,60.335,0.0469532755154035,1969.91,-44.383706,-1969.91,0.0,44.384,-2.084,0.0469532755154035,-22143.95,0.0,0.0,0.0,,0.0,0.0469532755154035,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-09-03 00:00:00,0.0469532755154035,-38306.0,0.0,0.0,0.0,,0.0,0.0469532755154035,-32553.94,0.0,0.0,0.0,,0.0,0.0469532755154035,-0.27,0.0023,0.27,0.0,117.391,0.0,0.0469532755154035,-107141.05,1000.0,19180.0,0.0,19.18,46.953,0.0469532755154035,-872173.51,1285.0,43497.25,0.0,33.85,60.335,0.0469532755154035,1969.91,-44.383706,-1969.91,0.0,44.384,-2.084,0.0469532755154035,-22143.95,0.0,0.0,0.0,,0.0,0.0469532755154035,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-09-04 00:00:00,0.0469532755154035,-38306.0,0.0,0.0,0.0,,0.0,0.0469532755154035,-32553.94,0.0,0.0,0.0,,0.0,0.0469532755154035,-0.27,0.0023,0.27,0.0,117.391,0.0,0.0469532755154035,-107141.05,1000.0,19180.0,0.0,19.18,46.953,0.0469532755154035,-872173.51,1285.0,43497.25,0.0,33.85,60.335,0.0469532755154035,1969.91,-44.383706,-1969.91,0.0,44.384,-2.084,0.0469532755154035,-22143.95,0.0,0.0,0.0,,0.0,0.0469532755154035,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-09-05 00:00:00,0.0469532755154035,-38306.0,0.0,0.0,0.0,,0.0,0.0469532755154035,-32553.94,0.0,0.0,0.0,,0.0,0.0469532755154035,-0.27,0.0023,0.27,0.0,117.391,0.0,0.0469532755154035,-107141.05,1000.0,19180.0,0.0,19.18,46.953,0.0469532755154035,-872173.51,1285.0,43497.25,0.0,33.85,60.335,0.0469532755154035,1969.91,-44.383706,-1969.91,0.0,44.384,-2.084,0.0469532755154035,-22143.95,0.0,0.0,0.0,,0.0,0.0469532755154035,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-09-06 00:00:00,0.046620078012579946,-38306.0,0.0,0.0,0.0,,0.0,0.046620078012579946,-32553.94,0.0,0.0,0.0,,0.0,0.046620078012579946,-0.27,0.0023,0.27,0.0,117.391,0.0,0.046620078012579946,-107141.05,1000.0,19180.0,0.0,19.18,46.62,0.046620078012579946,-872173.51,1285.0,43497.25,0.0,33.85,59.907,0.046620078012579946,1969.91,-44.383706,-1969.91,0.0,44.384,-2.069,0.046620078012579946,-22143.95,0.0,0.0,0.0,,0.0,0.046620078012579946,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-09-07 00:00:00,0.04499969749718475,-38306.0,0.0,0.0,0.0,,0.0,0.04499969749718475,-32553.94,0.0,0.0,0.0,,0.0,0.04499969749718475,-0.27,0.0023,0.27,0.0,117.391,0.0,0.04499969749718475,-107141.05,1000.0,19180.0,0.0,19.18,45.0,0.04499969749718475,-872173.51,1285.0,43497.25,0.0,33.85,57.825,0.04499969749718475,1969.91,-44.383706,-1969.91,0.0,44.384,-1.997,0.04499969749718475,-22143.95,0.0,0.0,0.0,,0.0,0.04499969749718475,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-09-08 00:00:00,0.04860402670127,-38306.0,0.0,0.0,0.0,,0.0,0.04860402670127,-32553.94,0.0,0.0,0.0,,0.0,0.04860402670127,-0.27,0.0023,0.27,0.0,117.391,0.0,0.04860402670127,-107141.05,1000.0,19180.0,0.0,19.18,48.604,0.04860402670127,-872173.51,1285.0,43497.25,0.0,33.85,62.456,0.04860402670127,1969.91,-44.383706,-1969.91,0.0,44.384,-2.157,0.04860402670127,-22143.95,0.0,0.0,0.0,,0.0,0.04860402670127,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-09-09 00:00:00,0.050849849440053926,-38306.0,0.0,0.0,0.0,,0.0,0.050849849440053926,-32553.94,0.0,0.0,0.0,,0.0,0.050849849440053926,-0.27,0.0023,0.27,0.0,117.391,0.0,0.050849849440053926,-107141.05,1000.0,19180.0,0.0,19.18,50.85,0.050849849440053926,-872173.51,1285.0,43497.25,0.0,33.85,65.342,0.050849849440053926,1969.91,-44.383706,-1969.91,0.0,44.384,-2.257,0.050849849440053926,-22143.95,0.0,0.0,0.0,,0.0,0.050849849440053926,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-09-10 00:00:00,0.051128630336203,-38306.0,0.0,0.0,0.0,,0.0,0.051128630336203,-32553.94,0.0,0.0,0.0,,0.0,0.051128630336203,-0.27,0.0023,0.27,0.0,117.391,0.0,0.051128630336203,-107141.05,1000.0,19180.0,0.0,19.18,51.129,0.051128630336203,-872173.51,1285.0,43497.25,0.0,33.85,65.7,0.051128630336203,1969.91,-44.383706,-1969.91,0.0,44.384,-2.269,0.051128630336203,-22143.95,0.0,0.0,0.0,,0.0,0.051128630336203,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-09-11 00:00:00,0.05209838873645556,-38306.0,0.0,0.0,0.0,,0.0,0.05209838873645556,-32553.94,0.0,0.0,0.0,,0.0,0.05209838873645556,-0.27,0.0023,0.27,0.0,117.391,0.0,0.05209838873645556,-107141.05,1000.0,19180.0,0.0,19.18,52.098,0.05209838873645556,-872173.51,1285.0,43497.25,0.0,33.85,66.946,0.05209838873645556,1969.91,-44.383706,-1969.91,0.0,44.384,-2.312,0.05209838873645556,-22143.95,0.0,0.0,0.0,,0.0,0.05209838873645556,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-09-12 00:00:00,0.04987360971718167,-38306.0,0.0,0.0,0.0,,0.0,0.04987360971718167,-32553.94,0.0,0.0,0.0,,0.0,0.04987360971718167,-0.27,0.0023,0.27,0.0,117.391,0.0,0.04987360971718167,-107141.05,1000.0,19180.0,0.0,19.18,49.874,0.04987360971718167,-872173.51,1285.0,43497.25,0.0,33.85,64.088,0.04987360971718167,1969.91,-44.383706,-1969.91,0.0,44.384,-2.214,0.04987360971718167,-22143.95,0.0,0.0,0.0,,0.0,0.04987360971718167,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-09-13 00:00:00,0.04569696769120007,-38306.0,0.0,0.0,0.0,,0.0,0.04569696769120007,-32553.94,0.0,0.0,0.0,,0.0,0.04569696769120007,-0.27,0.0023,0.27,0.0,117.391,0.0,0.04569696769120007,-107141.05,1000.0,19180.0,0.0,19.18,45.697,0.04569696769120007,-872173.51,1285.0,43497.25,0.0,33.85,58.721,0.04569696769120007,1969.91,-44.383706,-1969.91,0.0,44.384,-2.028,0.04569696769120007,-22143.95,0.0,0.0,0.0,,0.0,0.04569696769120007,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-09-14 00:00:00,0.04733565821373075,-38306.0,0.0,0.0,0.0,,0.0,0.04733565821373075,-32553.94,0.0,0.0,0.0,,0.0,0.04733565821373075,-0.27,0.0023,0.27,0.0,117.391,0.0,0.04733565821373075,-107141.05,1000.0,19180.0,0.0,19.18,47.336,0.04733565821373075,-872173.51,1285.0,43497.25,0.0,33.85,60.826,0.04733565821373075,1969.91,-44.383706,-1969.91,0.0,44.384,-2.101,0.04733565821373075,-22143.95,0.0,0.0,0.0,,0.0,0.04733565821373075,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-09-15 00:00:00,0.046139691730015475,-38306.0,0.0,0.0,0.0,,0.0,0.046139691730015475,-32553.94,0.0,0.0,0.0,,0.0,0.046139691730015475,-0.27,0.0023,0.27,0.0,117.391,0.0,0.046139691730015475,-107141.05,1000.0,19180.0,0.0,19.18,46.14,0.046139691730015475,-872173.51,1285.0,43497.25,0.0,33.85,59.29,0.046139691730015475,1969.91,-44.383706,-1969.91,0.0,44.384,-2.048,0.046139691730015475,-22143.95,0.0,0.0,0.0,,0.0,0.046139691730015475,-7314.839999999999,0.0,0.0,0.0,,0.0
